2015-11-10 10:09:52.67062,2015-11-10 10:09:52.670634,100,UGX,1996-01-29 00:00:00,1028.5
2015-11-10 10:09:52.671019,2015-11-10 10:09:52.671033,101,UGX,1996-01-30 00:00:00,1028.5
2015-11-10 10:09:52.671366,2015-11-10 10:09:52.671389,102,UGX,1996-01-31 00:00:00,1030
2015-11-10 10:09:52.671718,2015-11-10 10:09:52.671728,103,UGX,1996-02-01 00:00:00,1030
2015-11-10 10:09:52.672037,2015-11-10 10:09:52.672046,104,UGX,1996-02-02 00:00:00,1030
2015-11-10 10:09:52.672346,2015-11-10 10:09:52.672354,105,UGX,1996-02-03 00:00:00,1030
2015-11-10 10:09:52.67265,2015-11-10 10:09:52.672659,106,UGX,1996-02-04 00:00:00,1030
2015-11-10 10:09:52.672953,2015-11-10 10:09:52.672961,107,UGX,1996-02-05 00:00:00,1030
2015-11-10 10:09:52.673311,2015-11-10 10:09:52.673327,108,UGX,1996-02-06 00:00:00,1030
2015-11-10 10:09:52.673867,2015-11-10 10:09:52.673889,109,UGX,1996-02-07 00:00:00,1026.5
2015-11-10 10:09:52.674402,2015-11-10 10:09:52.674417,110,UGX,1996-02-08 00:00:00,1027
2015-11-10 10:09:52.674894,2015-11-10 10:09:52.674907,111,UGX,1996-02-09 00:00:00,1027
2015-11-10 10:09:52.675274,2015-11-10 10:09:52.675285,112,UGX,1996-02-10 00:00:00,1027
2015-11-10 10:09:52.675648,2015-11-10 10:09:52.675658,113,UGX,1996-02-11 00:00:00,1022.5
2015-11-10 10:09:52.676187,2015-11-10 10:09:52.676221,114,UGX,1996-02-12 00:00:00,1016
2015-11-10 10:09:52.676712,2015-11-10 10:09:52.676724,115,UGX,1996-02-13 00:00:00,1019.75
2015-11-10 10:09:52.677242,2015-11-10 10:09:52.677263,116,UGX,1996-02-14 00:00:00,1020
2015-11-10 10:09:52.677814,2015-11-10 10:09:52.677829,117,UGX,1996-02-15 00:00:00,1020
2015-11-10 10:09:52.678293,2015-11-10 10:09:52.678308,118,UGX,1996-02-16 00:00:00,1020
2015-11-10 10:09:52.678738,2015-11-10 10:09:52.678753,119,UGX,1996-02-17 00:00:00,1020
2015-11-10 10:09:52.679259,2015-11-10 10:09:52.679273,120,UGX,1996-02-18 00:00:00,1020.25
2015-11-10 10:09:52.679771,2015-11-10 10:09:52.679785,121,UGX,1996-02-19 00:00:00,1020.25
2015-11-10 10:09:52.680392,2015-11-10 10:09:52.680407,122,UGX,1996-02-20 00:00:00,1020.25
2015-11-10 10:09:52.680859,2015-11-10 10:09:52.680871,123,UGX,1996-02-21 00:00:00,1015.5
2015-11-10 10:09:52.681314,2015-11-10 10:09:52.681328,124,UGX,1996-02-22 00:00:00,1014.5
2015-11-10 10:09:52.681753,2015-11-10 10:09:52.681766,125,UGX,1996-02-23 00:00:00,1014.5
2015-11-10 10:09:52.682186,2015-11-10 10:09:52.6822,126,UGX,1996-02-24 00:00:00,1014.5
2015-11-10 10:09:52.682623,2015-11-10 10:09:52.682636,127,UGX,1996-02-25 00:00:00,1018
2015-11-10 10:09:52.683053,2015-11-10 10:09:52.683067,128,UGX,1996-02-26 00:00:00,1017
2015-11-10 10:09:52.683504,2015-11-10 10:09:52.683516,129,UGX,1996-02-27 00:00:00,1016
2015-11-10 10:09:52.683859,2015-11-10 10:09:52.683869,130,UGX,1996-02-28 00:00:00,1013
2015-11-10 10:09:52.684251,2015-11-10 10:09:52.684262,131,UGX,1996-02-29 00:00:00,1011.75
2015-11-10 10:09:52.684582,2015-11-10 10:09:52.684592,132,UGX,1996-03-01 00:00:00,1011.75
2015-11-10 10:09:52.684914,2015-11-10 10:09:52.684923,133,UGX,1996-03-02 00:00:00,1011.75
2015-11-10 10:09:52.685276,2015-11-10 10:09:52.685285,134,UGX,1996-03-03 00:00:00,1009
2015-11-10 10:09:52.685617,2015-11-10 10:09:52.685627,135,UGX,1996-03-04 00:00:00,1011
2015-11-10 10:09:52.686015,2015-11-10 10:09:52.686025,136,UGX,1996-03-05 00:00:00,1010.5
2015-11-10 10:09:52.686418,2015-11-10 10:09:52.686428,137,UGX,1996-03-06 00:00:00,1012.25
2015-11-10 10:09:52.68681,2015-11-10 10:09:52.686822,138,UGX,1996-03-07 00:00:00,1012.25
2015-11-10 10:09:52.687222,2015-11-10 10:09:52.687232,139,UGX,1996-03-08 00:00:00,1012.25
2015-11-10 10:09:52.687612,2015-11-10 10:09:52.687623,140,UGX,1996-03-09 00:00:00,1012.25
2015-11-10 10:09:52.688002,2015-11-10 10:09:52.688012,141,UGX,1996-03-10 00:00:00,1012.25
2015-11-10 10:09:52.688395,2015-11-10 10:09:52.688404,142,UGX,1996-03-11 00:00:00,1014.25
2015-11-10 10:09:52.688778,2015-11-10 10:09:52.688787,143,UGX,1996-03-12 00:00:00,1012.75
2015-11-10 10:09:52.689156,2015-11-10 10:09:52.689166,144,UGX,1996-03-13 00:00:00,1018.75
2015-11-10 10:09:52.68954,2015-11-10 10:09:52.689549,145,UGX,1996-03-14 00:00:00,1019.75
2015-11-10 10:09:52.689915,2015-11-10 10:09:52.689924,146,UGX,1996-03-15 00:00:00,1019.75
2015-11-10 10:09:52.690288,2015-11-10 10:09:52.690296,147,UGX,1996-03-16 00:00:00,1019.75
2015-11-10 10:09:52.690661,2015-11-10 10:09:52.690671,148,UGX,1996-03-17 00:00:00,1020
2015-11-10 10:09:52.691042,2015-11-10 10:09:52.691051,149,UGX,1996-03-18 00:00:00,1020
2015-11-10 10:09:52.691451,2015-11-10 10:09:52.691461,150,UGX,1996-03-19 00:00:00,1023
2015-11-10 10:09:52.691778,2015-11-10 10:09:52.691789,151,UGX,1996-03-20 00:00:00,1022.5
2015-11-10 10:09:52.692096,2015-11-10 10:09:52.692106,152,UGX,1996-03-21 00:00:00,1019.25
2015-11-10 10:09:52.692405,2015-11-10 10:09:52.692414,153,UGX,1996-03-22 00:00:00,1019.25
2015-11-10 10:09:52.692706,2015-11-10 10:09:52.692714,154,UGX,1996-03-23 00:00:00,1019.25
2015-11-10 10:09:52.693003,2015-11-10 10:09:52.693011,155,UGX,1996-03-24 00:00:00,1018
2015-11-10 10:09:52.693299,2015-11-10 10:09:52.693307,156,UGX,1996-03-25 00:00:00,1018
2015-11-10 10:09:52.69359,2015-11-10 10:09:52.693599,157,UGX,1996-03-26 00:00:00,1018
2015-11-10 10:09:52.693883,2015-11-10 10:09:52.693891,158,UGX,1996-03-27 00:00:00,1018
2015-11-10 10:09:52.694183,2015-11-10 10:09:52.694191,159,UGX,1996-03-28 00:00:00,1019
2015-11-10 10:09:52.694476,2015-11-10 10:09:52.694484,160,UGX,1996-03-29 00:00:00,1019
2015-11-10 10:09:52.694765,2015-11-10 10:09:52.694773,161,UGX,1996-03-30 00:00:00,1019
2015-11-10 10:09:52.695055,2015-11-10 10:09:52.695063,162,UGX,1996-03-31 00:00:00,1015.25
2015-11-10 10:09:52.695348,2015-11-10 10:09:52.695356,163,UGX,1996-04-01 00:00:00,1015.25
2015-11-10 10:09:52.695653,2015-11-10 10:09:52.695663,164,UGX,1996-04-02 00:00:00,1015.25
2015-11-10 10:09:52.695948,2015-11-10 10:09:52.695957,165,UGX,1996-04-03 00:00:00,1010.5
2015-11-10 10:09:52.696252,2015-11-10 10:09:52.69626,166,UGX,1996-04-04 00:00:00,1010.5
2015-11-10 10:09:52.696552,2015-11-10 10:09:52.696563,167,UGX,1996-04-05 00:00:00,1010.5
2015-11-10 10:09:52.696854,2015-11-10 10:09:52.696863,168,UGX,1996-04-06 00:00:00,1010.5
